standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
NCS DC73305 Rock,Cr,45.105,99,"Wet, WS 10 x 15 mm",1144.07,4288,0.03942503518141372,0.02308768656716418,-3.2333542537703712,-3.768455852616048,log(Cr/Ca)
NCS DC73305 Rock,Cu,7.731666666666667,42,"Wet, WS 10 x 15 mm",1144.07,4288,0.006758036367238603,0.009794776119402986,-4.997022909343376,-4.625906084467269,log(Cu/Ca)
NCS DC73305 Rock,Fe,10678.658333333333,9722,"Wet, WS 10 x 15 mm",1144.07,4288,9.333920418622403,2.267257462686567,2.2336551215241043,0.8185709348547628,log(Fe/Ca)
NCS DC73305 Rock,K,8349.856666666667,34534,"Wet, WS 10 x 15 mm",1144.07,4288,7.298379178430225,8.053638059701493,1.9876522931499336,2.086123922221738,log(K/Ca)
NCS DC73305 Rock,Mg,1493.1566666666668,12124,"Wet, WS 10 x 15 mm",1144.07,4288,1.3051270172862384,2.827425373134328,0.2663003672921001,1.0393665354270558,log(Mg/Ca)
NCS DC73305 Rock,Mn,30.626666666666665,173,"Wet, WS 10 x 15 mm",1144.07,4288,0.026769923751751787,0.040345149253731345,-3.6204762697261854,-3.210284108252859,log(Mn/Ca)
NCS DC73305 Rock,Pb,3.7,1.5,"Wet, WS 10 x 15 mm",1144.07,4288,0.0032340678454989644,3.498134328358209e-4,-5.734014539228794,-7.9581105946424735,log(Pb/Ca)
NCS DC73305 Rock,Si,55922.71166666666,276900,"Wet, WS 10 x 15 mm",1144.07,4288,48.88049827953418,64.57555970149254,3.889378508746206,4.1678360064084155,log(Si/Ca)
NCS DC73305 Rock,Sr,10.145,90,"Wet, WS 10 x 15 mm",1144.07,4288,0.00886746440340189,0.020988805970149255,-4.725366385601195,-3.8637660324203726,log(Sr/Ca)
NCS DC73305 Rock,Ti,829.2766666666666,3950,"Wet, WS 10 x 15 mm",1144.07,4288,0.7248478385646566,0.9211753731343284,-0.32179352399675154,-0.08210484485547032,log(Ti/Ca)
NCS DC73305 Rock,U,22.073333333333338,2.1,"Wet, WS 10 x 15 mm",1144.07,4288,0.019293691236841572,4.897388059701493e-4,-3.9479771154279826,-7.6216383580212606,log(U/Ca)
NCS DC73305 Rock,V,59.28666666666667,87,"Wet, WS 10 x 15 mm",1144.07,4288,0.051820838468508636,0.02028917910447761,-2.9599629235755884,-3.8976675840960544,log(V/Ca)
NCS DC73305 Rock,Zn,10.326666666666666,20,"Wet, WS 10 x 15 mm",1144.07,4288,0.009026254221041254,0.0046641791044776115,-4.70761781255836,-5.367843429196647,log(Zn/Ca)
NCS DC73305 Rock,Zr,20.613333333333333,214,"Wet, WS 10 x 15 mm",1144.07,4288,0.01801754554645549,0.049906716417910446,-4.016409243267916,-2.9975996877287865,log(Zr/Ca)
Titano Gypsum TIG-1,Cr,46.84166666666667,246,"Wet, WS 10 x 15 mm",59606.301666666666,230848,7.858509143650108e-4,0.00106563626282229,-7.1487434599063,-6.844183228330848,log(Cr/Ca)
Titano Gypsum TIG-1,Mn,22.093333333333337,35,"Wet, WS 10 x 15 mm",59606.301666666666,230848,3.7065432203602864e-4,1.5161491544219574e-4,-7.900240676236077,-8.794166702773797,log(Mn/Ca)
Titano Gypsum TIG-1,S,53644.51833333333,17370,"Wet, WS 10 x 15 mm",59606.301666666666,230848,0.8999806536115407,0.07524431660659828,-0.10538201187604537,-2.5870149050280604,log(S/Ca)
Titano Gypsum TIG-1,Si,697.3433333333334,514,"Wet, WS 10 x 15 mm",59606.301666666666,230848,0.011699154516129042,0.0022265733296368173,-4.448238703368279,-6.107291498808046,log(Si/Ca)
Titano Gypsum TIG-1,Ti,1475.0383333333334,4916,"Wet, WS 10 x 15 mm",59606.301666666666,230848,0.024746348827043765,0.02129539783753812,-3.699077322989545,-3.8492642935772854,log(Ti/Ca)
Titano Gypsum TIG-1,U,7.23,2.5,"Wet, WS 10 x 15 mm",59606.301666666666,230848,1.2129589989380598e-4,1.0829636817299694e-5,-9.017277543955656,-11.433224032389056,log(U/Ca)
Titano Gypsum TIG-1,V,157.18333333333334,560,"Wet, WS 10 x 15 mm",59606.301666666666,230848,0.0026370254308402123,0.002425838647075132,-5.938103727804545,-6.0215779805340155,log(V/Ca)
Titano Gypsum TIG-1,Zn,5.58,32,"Wet, WS 10 x 15 mm",59606.301666666666,230848,9.361426298858054e-5,1.386193512614361e-4,-9.27632780373311,-8.883778861463485,log(Zn/Ca)
Titano Gypsum TIG-1,Zr,0.5025,80,"Wet, WS 10 x 15 mm",59606.301666666666,230848,8.430316693864106e-6,3.465483781535902e-4,-11.683676219175236,-7.967488129589329,log(Zr/Ca)
